Letter,Word,Video URL,Image URL
A,AVALIAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/avaliar1Sm_Prog001.mp4
A,AVALIAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/avaliar2Sm_Prog001.mp4
A,AVANÇADA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/avancada1Sm_Prog001.mp4
A,AVANÇADA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/avancada2Sm_Prog001.mp4
A,AVANÇAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/avancar1Sm_Prog001.mp4
A,AVANÇAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/avancar2Sm_Prog001.mp4
A,AVARENTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/avarentoSm_Prog001.mp4
A,AVAREZA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/avarezaSm_Prog001.mp4
A,AVE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/aveSm_Prog001.mp4
A,AVENIDA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/avenidaSm_Prog001.mp4
A,AVENTAL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/aventalSm_Prog001.mp4
A,AVERSÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/aversaoSm_Prog001.mp4
A,AVESTRUZ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/avestruzSm_Prog001.mp4
A,AVIÃO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/aviao1Sm_Prog001.mp4
A,AVIÃO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/aviao2Sm_Prog001.mp4
A,AVIÃO3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/aviao3Sm_Prog001.mp4
A,AVISAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/avisarSm_Prog001.mp4
A,AVÔ/AVÓ1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/avo.avoSm_Prog001.mp4
A,AVÔ/AVÓ2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/avo.avo2Sm_Prog001.mp4
A,AXILA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/axilaSm_Prog001.mp4
A,AZAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/azarSm_Prog001.mp4
A,AZEDO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/azedoSm_Prog001.mp4
A,AZEITE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/azeiteSm_Prog001.mp4
A,AZEITONA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/azeitonaSm_Prog001.mp4
A,AZUL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/azulSm_Prog001.mp4
B,B,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bSm_Prog001.mp4
B,BABA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/baba1Sm_Prog001.mp4
B,BABÁ1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/baba01Sm_Prog001.mp4
B,BABÁ2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/baba2Sm_Prog001.mp4
B,BABADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/babadoSm_Prog001.mp4
B,BABADOR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/babadorSm_Prog001.mp4
B,BABAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/babarSm_Prog001.mp4
B,BACALHAU1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bacalhauSm_Prog001.mp4
B,BACALHAU2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bacalhau2Sm_Prog001.mp4
B,BACIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/baciaSm_Prog001.mp4
B,BACURI,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bacuriSm_Prog001.mp4
B,BADALADA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/badaladaSm_Prog001.mp4
B,BAGAGEM,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bagagemSm_Prog001.mp4
B,BAGUNÇAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/baguncarSm_Prog001.mp4
B,BAHIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bahiaSm_Prog001.mp4
B,BAILARINO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bailarinoSm_Prog001.mp4
B,BAILE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/baileSm_Prog001.mp4
B,BAINHA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bainhaSm_Prog001.mp4
B,BAIRRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bairroSm_Prog001.mp4
B,BAIXAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/baixarSm_Prog001.mp4
B,BAIXO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/baixoSm_Prog001.mp4
B,BAJULAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bajularSm_Prog001.mp4
B,BALA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bala1Sm_Prog001.mp4
B,BALA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bala2Sm_Prog001.mp4
B,BALANÇA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/balancaSm_Prog001.mp4
B,BALANÇAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/balancar1Sm_Prog001.mp4
B,BALANÇAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/balancar2Sm_Prog001.mp4
B,BALANÇAR3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/balancar3Sm_Prog001.mp4
B,BALANÇO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/balanco1Sm_Prog001.mp4
B,BALANÇO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/balanco2Sm_Prog001.mp4
B,BALÃO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/balao1Sm_Prog001.mp4
B,BALÃO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/balao2Sm_Prog001.mp4
B,BALÃO3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/balao3Sm_Prog001.mp4
B,BALBUCIAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/balbuciar1Sm_Prog001.mp4
B,BALBUCIAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/balbuciar2Sm_Prog001.mp4
B,BALDE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/baldeSm_Prog001.mp4
B,BALDEAÇÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/baldeacaoSm_Prog001.mp4
B,BALÉ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/baleSm_Prog001.mp4
B,BALEIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/baleiaSm_Prog001.mp4
B,BALSA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/balsaSm_Prog001.mp4
B,BAMBOLÊ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bamboleSm_Prog001.mp4
B,BAMBOLEAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bambolearSm_Prog001.mp4
B,BAMBU,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bambuSm_Prog001.mp4
B,BANANA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bananaSm_Prog001.mp4
B,BANCA DE JORNAL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/banca_de_jornalSm_Prog001.mp4
B,BANCO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/banco1Sm_Prog001.mp4
B,BANCO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/banco2Sm_Prog001.mp4
B,BANCO3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/banco3Sm_Prog001.mp4
B,BANDA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bandaSm_Prog001.mp4
B,BANDAID,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bandaidSm_Prog001.mp4
B,BANDEIRA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bandeiraSm_Prog001.mp4
B,BANDEIRANTE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bandeiranteSm_Prog001.mp4
B,BANDEIRINHA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bandeirinhaSm_Prog001.mp4
B,BANDEJA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bandejaSm_Prog001.mp4
B,BANDIDO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bandidoSm_Prog001.mp4
B,BANGUE-BANGUE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bangue-bangueSm_Prog001.mp4
B,BANGUELA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/banguelaSm_Prog001.mp4
B,BANHAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/banharSm_Prog001.mp4
B,BANHEIRA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/banheiraSm_Prog001.mp4
B,BANHEIRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/banheiroSm_Prog001.mp4
B,BANHO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/banhoSm_Prog001.mp4
B,BANIR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/banirSm_Prog001.mp4
B,BANQUETE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/banqueteSm_Prog001.mp4
B,BAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barSm_Prog001.mp4
B,BARALHO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/baralhoSm_Prog001.mp4
B,BARATA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barataSm_Prog001.mp4
B,BARATO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barato1Sm_Prog001.mp4
B,BARATO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barato2Sm_Prog001.mp4
B,BARATO3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/baratoSm_Prog001.mp4
B,BARBA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barbaSm_Prog001.mp4
B,BARBANTE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barbanteSm_Prog001.mp4
B,BARBEADOR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barbeadorSm_Prog001.mp4
B,BARBEADOR ELÉTRICO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barbeador-eletricoSm_Prog001.mp4
B,BARBEIRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barbeiroSm_Prog001.mp4
B,BARBUDO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barbudoSm_Prog001.mp4
B,BARCA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barcaSm_Prog001.mp4
B,BARCO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barcoSm_Prog001.mp4
B,BARRA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barra1Sm_Prog001.mp4
B,BARRA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barra2Sm_Prog001.mp4
B,BARRACA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barracaSm_Prog001.mp4
B,BARREIRA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barreiraSm_Prog001.mp4
B,BARRIGA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barrigaSm_Prog001.mp4
B,BARRIGUDO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barrigudoSm_Prog001.mp4
B,BARRIL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barrilSm_Prog001.mp4
B,BARRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barroSm_Prog001.mp4
B,BARULHENTO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barulhentoSm_Prog001.mp4
B,BARULHO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/barulhoSm_Prog001.mp4
B,BASQUETE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/basqueteSm_Prog001.mp4
B,BASTA!,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bastaSm_Prog001.mp4
B,BASTÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bastaoSm_Prog001.mp4
B,BATATA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/batataSm_Prog001.mp4
B,BATATA DOCE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/batata-doceSm_Prog001.mp4
B,BATATA FRITA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/batata-fritaSm_Prog001.mp4
B,BATEDEIRA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/batedeiraSm_Prog001.mp4
B,BATER1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bater1Sm_Prog001.mp4
B,BATER2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bater2Sm_Prog001.mp4
B,BATER3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bater3Sm_Prog001.mp4
B,BATERIA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bateria1Sm_Prog001.mp4
B,BATERIA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bateria2Sm_Prog001.mp4
B,BATIDA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/batida1Sm_Prog001.mp4
B,BATIDA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/batida2Sm_Prog001.mp4
B,BATISMO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/batismoSm_Prog001.mp4
B,BATISMO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/batismo2Sm_Prog001.mp4
B,BATIZAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/batizar1Sm_Prog001.mp4
B,BATIZAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/batizar2Sm_Prog001.mp4
B,BATOM,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/batomSm_Prog001.mp4
B,BATUCAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/batucarSm_Prog001.mp4
B,BAÚ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bauSm_Prog001.mp4
B,BÊBADO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bebadoSm_Prog001.mp4
B,BEBÊ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bebeSm_Prog001.mp4
B,BEBEDOURO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bebedouroSm_Prog001.mp4
B,BEBER1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/beber1Sm_Prog001.mp4
B,BEBER2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/beber2Sm_Prog001.mp4
B,BEBER3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/beber3Sm_Prog001.mp4
B,BEBER4,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/beber4Sm_Prog001.mp4
B,BEBER5,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/beber5Sm_Prog001.mp4
B,BEBIDA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bebidaSm_Prog001.mp4
B,BEGE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/begeSm_Prog001.mp4
B,BEIJA-FLOR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/beija-florSm_Prog001.mp4
B,BEIJAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/beijar1Sm_Prog001.mp4
B,BEIJAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/beijar2Sm_Prog001.mp4
B,BEIJAR3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/beijar3Sm_Prog001.mp4
B,BEIJO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/beijoSm_Prog001.mp4
B,BEISEBOL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/beisebolSm_Prog001.mp4
B,BELEZA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/belezaSm_Prog001.mp4
B,BÉLGICA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/belgicaSm_Prog001.mp4
B,BELICHE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/belicheSm_Prog001.mp4
B,BELISCAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/beliscarSm_Prog001.mp4
B,BELO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/beloSm_Prog001.mp4
B,BELO HORIZONTE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/belo_horizonteSm_Prog001.mp4
B,BEM-FEITO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bem-feito1Sm_Prog001.mp4
B,BEM-FEITO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bem-feito2Sm_Prog001.mp4
B,BEM-FEITO3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bem-feito3Sm_Prog001.mp4
B,BEM-VINDO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bem_vindoSm_Prog001.mp4
B,BEM1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bem1Sm_Prog001.mp4
B,BEM2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bem2Sm_Prog001.mp4
B,BENÇÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bencaoSm_Prog001.mp4
B,BENGALA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bengalaSm_Prog001.mp4
B,BENZER,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/benzerSm_Prog001.mp4
B,BERÇO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bercoSm_Prog001.mp4
B,BERINJELA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/berinjelaSm_Prog001.mp4
B,BERMUDA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bermudaSm_Prog001.mp4
B,BERRANTE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/berranteSm_Prog001.mp4
B,BERRAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/berrarSm_Prog001.mp4
B,BESOURO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/besouroSm_Prog001.mp4
B,BESTEIRA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/besteiraSm_Prog001.mp4
B,BETERRABA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/beterrabaSm_Prog001.mp4
B,BEXIGA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bexigaSm_Prog001.mp4
B,BEZERRO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bezerroSm_Prog001.mp4
B,BÍBLIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bibliaSm_Prog001.mp4
B,BIBLIOGRAFIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bibliografiaSm_Prog001.mp4
B,BIBLIOTECA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bibliotecaSm_Prog001.mp4
B,BICAMPEAO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bicampeaoSm_Prog001.mp4
B,BICAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bicarSm_Prog001.mp4
B,BÍCEPS,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bicepsSm_Prog001.mp4
B,BICHO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bicho1Sm_Prog001.mp4
B,BICHO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bicho2Sm_Prog001.mp4
B,BICHO3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bicho3Sm_Prog001.mp4
B,BICHO4,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bicho4Sm_Prog001.mp4
B,BICICLETA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bicicletaSm_Prog001.mp4
B,BICO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bico1Sm_Prog001.mp4
B,BIÊNIO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bienioSm_Prog001.mp4
B,BIFE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bifeSm_Prog001.mp4
B,BIGODE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bigodeSm_Prog001.mp4
B,BILHÃO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bilhaoSm_Prog001.mp4
B,BILHAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bilharSm_Prog001.mp4
B,BILHETE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bilheteSm_Prog001.mp4
B,BILINGÜISMO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bilinguismoSm_Prog001.mp4
B,BIMESTRE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bimestreSm_Prog001.mp4
B,BINGO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bingoSm_Prog001.mp4
B,BINÓCULOS,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/binoculosSm_Prog001.mp4
B,BIOLOGIA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/biologiaSm_Prog001.mp4
B,BIÓLOGO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/biologoSm_Prog001.mp4
B,BIQUÍNI,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/biquiniSm_Prog001.mp4
B,BISAVÓ,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bisavoSm_Prog001.mp4
B,BISBILHOTAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bisbolhotarSm_Prog001.mp4
B,BISCATE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/biscateSm_Prog001.mp4
B,BISCOITO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/biscoitoSm_Prog001.mp4
B,BISNAGA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bisnagaSm_Prog001.mp4
B,BISPO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bispo1Sm_Prog001.mp4
B,BISSEXUAL,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bissexualSm_Prog001.mp4
B,BISTURI,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bisturiSm_Prog001.mp4
B,BLASFEMAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/blasfemarSm_Prog001.mp4
B,BLOCO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bloco1Sm_Prog001.mp4
B,BLOCO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bloco2Sm_Prog001.mp4
B,BLOQUEAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bloquearSm_Prog001.mp4
B,BLUSA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/blusaSm_Prog001.mp4
B,BOA VIDA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/boa-vidaSm_Prog001.mp4
B,BOA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/boa1Sm_Prog001.mp4
B,BOA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/boa2Sm_Prog001.mp4
B,BOATE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/boateSm_Prog001.mp4
B,BOBAGEM,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bobagemSm_Prog001.mp4
B,BÓBI DE CABELO,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bobi%20de%20cabeloSm_Prog001.mp4
B,BOBO1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bobo1Sm_Prog001.mp4
B,BOBO2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bobo2Sm_Prog001.mp4
B,BOCA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bocaSm_Prog001.mp4
B,BOCEJAR1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bocejarSm_Prog001.mp4
B,BOCEJAR2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bochecharSm_Prog001.mp4
B,BOCHECHA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bochechaSm_Prog001.mp4
B,BODE,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bodeSm_Prog001.mp4
B,BOFETADA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bofetadaSm_Prog001.mp4
B,BOI,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/boiSm_Prog001.mp4
B,BÓIA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/boia1Sm_Prog001.mp4
B,BÓIA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/boia2Sm_Prog001.mp4
B,BÓIA3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/boia3Sm_Prog001.mp4
B,BOIAR,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/boiarSm_Prog001.mp4
B,BOINA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/boinaSm_Prog001.mp4
B,BOLA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bola1Sm_Prog001.mp4
B,BOLA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bola2Sm_Prog001.mp4
B,BOLA3,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bola3Sm_Prog001.mp4
B,BOLA4,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bola4Sm_Prog001.mp4
B,BOLA5,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bola5Sm_Prog001.mp4
B,BOLACHA,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bolachaSm_Prog001.mp4
B,BOLHA1,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bolha1Sm_Prog001.mp4
B,BOLHA2,https://www.ines.gov.br/dicionario-de-libras/public/media/palavras/videos/bolha2Sm_Prog001.mp4
